"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78543011640","2020-05-16T07:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","82","0.00","","-0.04","1","67","30.04","FEW:02 30 BKN:07 80","30.03","10.00","74","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12505/16/20 07:53:02 METAR TIST 161153Z 12012KT 10SM FEW030 BKN080 28/21 A3004 RMK AO2 SLP172 T02780211 10283 20261 51012 $ (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T08:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","82","","","-0.04","1","67","30.04","26","","9.94","","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 61212 10278 20211 30092 40172 51012 91153 333 10306 20261 555 91612=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T08:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","84","0.00","","","","63","30.04","FEW:02 29","30.03","10.00","74","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 08:53:02 METAR TIST 161253Z 12011KT 10SM FEW029 29/21 A3004 RMK AO2 SLP174 T02890211 $ (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T09:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","70","85","0.00","","","","61","30.06","CLR:00","30.05","10.00","75","130","22","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 09:53:02 METAR TIST 161353Z 13012G19KT 10SM CLR 29/21 A3006 RMK AO2 SLP179 T02940211 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T10:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","70","86","0.00","","-0.01","0","59","30.05","CLR:00","30.04","10.00","75","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/16/20 10:53:02 METAR TIST 161453Z 13013KT 10SM CLR 30/21 A3005 RMK AO2 SLP177 T03000211 50005 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T11:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","70","86","0.00","","","","59","30.04","SCT:04 80","30.03","10.00","75","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 11:53:02 METAR TIST 161553Z 11013KT 10SM SCT080 30/21 A3004 RMK AO2 SLP174 T03000211 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","71","87","0.00","","","","59","30.03","FEW:02 90","30.02","10.00","76","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 12:53:02 METAR TIST 161653Z 13013KT 10SM FEW090 31/22 A3003 RMK AO2 SLP168 T03060217 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","86","0.00","","+0.04","8","63","30.01","CLR:00","30.00","10.00","76","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/16/20 13:53:02 METAR TIST 161753Z 13012KT 10SM CLR 30/22 A3001 RMK AO2 SLP164 T03000222 10311 20278 58014 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","86","","","+0.04","8","63","30.01","","","9.94","","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01312 10300 20222 30082 40164 58014 91753 333 10311 20278 555 91618=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","86","0.00","","","","63","29.99","CLR:00","29.98","10.00","76","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/16/20 14:53:02 METAR TIST 161853Z 12012KT 10SM CLR 30/22 A2999 RMK AO2 SLP156 T03000222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","86","0.00","","","","63","29.99","CLR:00","29.98","10.00","76","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/16/20 15:53:02 METAR TIST 161953Z 12011KT 10SM CLR 30/22 A2999 RMK AO2 SLP156 T03000222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","71","86","0.00","","+0.02","6","61","29.99","CLR:00","29.98","10.00","76","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/16/20 16:53:02 METAR TIST 162053Z 12012KT 10SM CLR 30/22 A2999 RMK AO2 SLP155 T03000217 56008 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","84","0.00","","","","67","30.00","FEW:02 25 SCT:04 31 SCT:04 42","29.99","10.00","76","100","20","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/16/20 17:53:02 METAR TIST 162153Z 10011G17KT 10SM FEW025 SCT031 SCT042 29/22 A3000 RMK AO2 SLP158 T02890222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","83","0.00","","","","70","30.01","SCT:04 25","30.00","10.00","75","090","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 18:53:02 METAR TIST 162253Z 09012KT 10SM SCT025 28/22 A3001 RMK AO2 SLP163 T02830222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T19:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","71","82","0.00","","-0.04","3","69","30.03","CLR:00","30.02","10.00","75","100","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/16/20 19:53:02 METAR TIST 162353Z 10013KT 10SM CLR 28/22 A3003 RMK AO2 SLP168 T02780217 10311 20278 53013 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T20:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","82","","","-0.04","3","69","30.03","","","9.94","","100","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01013 10278 20217 30088 40168 53013 92353 333 10311 20261 555 91700=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","72","82","0.00","","","","72","30.04","FEW:02 21","30.03","10.00","75","100","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/16/20 20:53:01 METAR TIST 170053Z 10010KT 10SM FEW021 28/22 A3004 RMK AO2 SLP172 T02780222 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","73","82","0.00","","","","74","30.04","CLR:00","30.03","10.00","76","090","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09205/16/20 21:53:01 METAR TIST 170153Z 09010KT 10SM CLR 28/23 A3004 RMK AO2 SLP174 T02780228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","73","82","0.00","","-0.02","1","74","30.05","FEW:02 20","30.04","10.00","76","090","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/16/20 22:53:01 METAR TIST 170253Z 09009KT 10SM FEW020 28/23 A3005 RMK AO2 SLP176 T02780228 51008 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T23:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","73","82","0.00","","","","74","30.04","FEW:02 23","30.03","10.00","76","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 23:53:02 METAR TIST 170353Z 11013KT 10SM FEW023 28/23 A3004 RMK AO2 SLP173 T02780228 403110261 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-16T23:59:00","SOD  ","6","","","","","","","","","","","","","","","71","84","67","30.02","30.01","75","13.8","19","2.1","0","88","79","130","26","T","","","110","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73024 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):88 24 HR MAX TEMP TIME (LST):1429 24 HR MIN TEMP (F):79 24 HR MIN TEMP TIME (LST):0305 AVERAGE STATION PRESSURE:30.005 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1639 PEAK WIND SPEED (MPH):26  PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):0244  FASTEST 2MIN SPEED (MPH):21 FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):0247 AVERAGE WIND SPEED (MPH):13.8 24 HR AVG TEMP (F):84 HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:19  LATEST DAY MAX TEMP (0700-1900 LST):88  LATEST NIGHT MIN TEMP(1900-0800 LST):79 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0546","1847","","2009-08-10"
