"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78543011640","2020-05-24T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","74","87","0.00","","","","65","29.95","CLR:00","29.94","10.00","78","130","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/24/20 14:53:02 METAR TIST 241853Z 13009KT 10SM CLR 31/23 A2995 RMK AO2 SLP143 T03060233 $ (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","74","86","0.00","","","","67","29.95","CLR:00","29.94","10.00","78","150","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09205/24/20 15:53:02 METAR TIST 241953Z 15008KT 10SM CLR 30/23 A2995 RMK AO2 SLP143 T03000233 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","74","86","0.00","","+0.01","5","67","29.95","FEW:02 25","29.94","10.00","78","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/24/20 16:53:02 METAR TIST 242053Z 13008KT 10SM FEW025 30/23 A2995 RMK AO2 SLP143 T03000233 55005 $ (ND)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","74","84","0.00","","","","72","29.96","FEW:02 30","29.95","10.00","77","130","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/24/20 17:53:02 METAR TIST 242153Z 13009KT 10SM FEW030 29/23 A2996 RMK AO2 SLP147 T02890233 $ (ND)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","73","84","0.00","","","","70","29.97","FEW:02 30","29.96","10.00","76","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/24/20 18:53:02 METAR TIST 242253Z 11008KT 10SM FEW030 29/23 A2997 RMK AO2 SLP150 T02890228 $ (ND)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T19:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","73","83","0.00","","-0.04","3","72","29.99","FEW:02 22","29.98","10.00","76","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11805/24/20 19:53:02 METAR TIST 242353Z 12008KT 10SM FEW022 28/23 A2999 RMK AO2 SLP157 T02830228 10306 20283 53014 $ (ND)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T20:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","83","","","-0.04","3","72","29.99","26","","9.94","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 21208 10283 20228 30075 40157 53014 92353 333 10306 20278 555 92500=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","0.00","","","","72","30.01","FEW:02 23","30.00","10.00","76","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/24/20 20:53:01 METAR TIST 250053Z 12008KT 10SM FEW023 28/23 A3001 RMK AO2 SLP161 T02830228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","0.00","","","","72","30.01","CLR:00","30.00","10.00","76","090","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09205/24/20 21:53:01 METAR TIST 250153Z 09009KT 10SM CLR 28/23 A3001 RMK AO2 SLP162 T02830228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","73","82","0.00","","-0.02","1","74","30.01","CLR:00","30.01","10.00","76","080","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/24/20 22:53:01 METAR TIST 250253Z 08006KT 10SM CLR 28/23 A3002 RMK AO2 SLP164 T02780228 51007 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T23:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","73","82","0.00","","","","74","30.00","SCT:04 65","29.99","10.00","76","090","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/24/20 23:53:02 METAR TIST 250353Z 09008KT 10SM SCT065 28/23 A3000 RMK AO2 SLP160 T02780228 403060278 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-24T23:59:00","SOD  ","6","","","","","","","","","","","","","","","73","85","71","29.99","29.97","77","9.2","20","2.7","0","87","82","190","17","0.00","","","090","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):87 24 HR MAX TEMP TIME (LST):1530 24 HR MIN TEMP (F):82 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.970 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1721 PEAK WIND SPEED (MPH):17  PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):0846  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):90  FASTEST 2MIN TIME (LST):2201 AVERAGE WIND SPEED (MPH):9.2  24 HR AVG TEMP (F):85 HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:20  LATEST DAY MAX TEMP (0700-1900 LST):87  LATEST NIGHT MIN TEMP(1900-0800 LST):82 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0544","1850","","2009-08-10"
"78543011640","2020-05-25T00:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","74","82","0.00","","","","77","29.98","FEW:02 22 SCT:04 31","29.97","10.00","76","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/25/20 00:53:02 METAR TIST 250453Z 08008KT 10SM FEW022 SCT031 28/23 A2998 RMK AO2 SLP152 T02780233 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T01:53:00","SY-MT","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","0.00","","+0.06","8","74","29.96","CLR:00","29.94","10.00","76","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 35966 01109 10278 20228 30061 40144 58020 90553 333 10283 20272 555 92506=MET11005/25/20 01:53:02 METAR TIST 250553Z 11009KT 10SM CLR 28/23 A2995 RMK AO2 SLP144 T02780228 10283 20272 58020 $","SY-MT","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T02:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","73","82","0.00","","","","74","29.94","FEW:02 20","29.93","10.00","76","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/25/20 02:53:02 METAR TIST 250653Z 12011KT 10SM FEW020 28/23 A2994 RMK AO2 SLP139 T02780228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T03:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","73","82","0.00","","","","74","29.94","SCT:04 22","29.93","10.00","76","130","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/25/20 03:53:02 METAR TIST 250753Z 13010KT 10SM SCT022 28/23 A2994 RMK AO2 SLP138 T02780228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T04:41:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","","","","","74","","BKN:07 22 BKN:07 28","","10.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR TIST 250841Z AUTO 12008KT 10SM BKN022 BKN028 28/23 A2995 RMK AO2 T02780228 $=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T04:41:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","","","","","74","","BKN:07 22 BKN:07 28","","10.00","","120","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083SPECI TIST 250841Z AUTO 12008KT 10SM BKN022 BKN028 28/23 A2995 RMK AO2 T02780228 $=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T04:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","0.00","","+0.01","5","74","29.95","BKN:07 22 BKN:07 30","29.94","10.00","76","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10805/25/20 04:53:02 METAR TIST 250853Z 11010KT 10SM BKN022 BKN030 28/23 A2995 RMK AO2 SLP142 T02780228 55002 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T05:06:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","","","","","74","","FEW:02 20 SCT:04 27","","10.00","","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR TIST 250906Z AUTO 11011KT 10SM FEW020 SCT027 28/23 A2995 RMK AO2 T02780228 $=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T05:06:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","82","","","","","74","","FEW:02 20 SCT:04 27","","10.00","","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083SPECI TIST 250906Z AUTO 11011KT 10SM FEW020 SCT027 28/23 A2995 RMK AO2 T02780228 $=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T05:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","73","82","0.00","","","","74","29.96","FEW:02 23 BKN:07 65","29.95","10.00","76","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/25/20 05:53:02 METAR TIST 250953Z 12009KT 10SM FEW023 BKN065 28/23 A2996 RMK AO2 SLP145 T02780228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T06:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","73","83","0.00","","","","72","29.98","","29.97","10.00","76","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08805/25/20 06:53:02 METAR TIST 251053Z 12010KT 10SM 28/23 A2998 RMK AO2 SLP151 T02830228 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T07:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","73","84","0.00","","-0.04","1","70","29.98","FEW:02 20","29.97","10.00","76","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/25/20 07:53:02 METAR TIST 251153Z 13011KT 10SM FEW020 29/23 A2998 RMK AO2 SLP153 T02890228 10289 20278 51012 $ (ATC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T08:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","84","","","-0.04","1","70","29.98","26","","9.94","","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 21311 10289 20228 30072 40153 51012 91153 333 10306 20272 555 92512=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T08:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","74","85","0.00","","","","70","29.99","FEW:02 24","29.98","10.00","77","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/25/20 08:53:02 METAR TIST 251253Z 14011KT 10SM FEW024 29/23 A2999 RMK AO2 SLP155 T02940233 $ (ATC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T09:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","74","86","0.00","","","","67","30.00","FEW:02 23","29.99","10.00","78","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/25/20 09:53:02 METAR TIST 251353Z 13012KT 10SM FEW023 30/23 A3000 RMK AO2 SLP158 T03000233 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T10:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","74","86","0.00","","-0.02","3","67","30.00","FEW:02 24 SCT:04 29","29.99","10.00","78","130","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/25/20 10:53:02 METAR TIST 251453Z 13014KT 10SM FEW024 SCT029 30/23 A3000 RMK AO2 SLP160 T03000233 53007 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T11:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","73","87","0.00","","","","63","29.99","SCT:04 22","29.98","10.00","77","130","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/25/20 11:53:02 METAR TIST 251553Z 13015KT 10SM SCT022 31/23 A2999 RMK AO2 SLP157 T03060228 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","74","87","0.00","","","","65","29.99","FEW:02 24 FEW:02 35","29.98","10.00","78","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/25/20 12:53:02 METAR TIST 251653Z 13013KT 10SM FEW024 FEW035 31/23 A2999 RMK AO2 SLP156 T03060233 $ (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","73","87","0.00","","+0.04","8","63","29.97","CLR:00","29.96","10.00","77","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/25/20 13:53:02 METAR TIST 251753Z 13012KT 10SM CLR 31/23 A2997 RMK AO2 SLP148 T03060228 10311 20289 58012 (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","87","","","+0.04","8","63","29.97","","","9.94","","130","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01312 10306 20228 30068 40148 58012 91753 333 10311 20283 555 92518=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","73","87","0.00","","","","63","29.96","CLR:00","29.95","10.00","77","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/25/20 14:53:02 METAR TIST 251853Z 12010KT 10SM CLR 31/23 A2996 RMK AO2 SLP144 T03060228 (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","86","0.00","","","","65","29.95","FEW:02 24","29.94","10.00","77","140","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/25/20 15:53:02 METAR TIST 251953Z 14010KT 10SM FEW024 30/23 A2995 RMK AO2 SLP141 T03000228 (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","72","85","0.00","","+0.02","5","65","29.95","CLR:00","29.94","10.00","76","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/25/20 16:53:02 METAR TIST 252053Z 12009KT 10SM CLR 29/22 A2995 RMK AO2 SLP141 T02940222 55007 (TB)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","72","84","0.00","","","","67","29.96","CLR:00","29.95","10.00","76","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/25/20 17:53:02 METAR TIST 252153Z 12009KT 10SM CLR 29/22 A2996 RMK AO2 SLP144 T02890222 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.96","72","84","0.00","","","","67","29.96","CLR:00","29.95","10.00","76","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/25/20 18:53:02 METAR TIST 252253Z 12010KT 10SM CLR 29/22 A2996 RMK AO2 SLP146 T02890222 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T19:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","72","83","0.00","","-0.03","3","70","29.97","CLR:00","29.96","10.00","75","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/25/20 19:53:02 METAR TIST 252353Z 11010KT 10SM CLR 28/22 A2997 RMK AO2 SLP150 T02830222 10311 20283 53009 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T20:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","83","","","-0.03","3","70","29.97","","","9.94","","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01110 10283 20222 30068 40150 53009 92353 333 10311 20278 555 92600=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","83","0.00","","","","70","29.99","FEW:02 25","29.98","10.00","75","090","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/25/20 20:53:01 METAR TIST 260053Z 09011KT 10SM FEW025 28/22 A2999 RMK AO2 SLP156 T02830222","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","82","0.00","","","","72","30.00","SCT:04 23 SCT:04 35","29.99","10.00","75","060","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/25/20 21:53:01 METAR TIST 260153Z 06005KT 10SM SCT023 SCT035 28/22 A3000 RMK AO2 SLP160 T02780222","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T22:06:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","","","","","72","","BKN:07 23 BKN:07 28 BKN:07 35","","10.00","","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088METAR TIST 260206Z AUTO 08008KT 10SM BKN023 BKN028 BKN035 28/23 A3001 RMK AO2 T02830228=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T22:06:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","","","","","72","","BKN:07 23 BKN:07 28 BKN:07 35","","10.00","","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088SPECI TIST 260206Z AUTO 08008KT 10SM BKN023 BKN028 BKN035 28/23 A3001 RMK AO2 T02830228=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T22:15:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","","","","","72","","SCT:04 23","","10.00","","090","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074METAR TIST 260215Z AUTO 09009KT 10SM SCT023 28/23 A3001 RMK AO2 T02830228=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T22:15:00","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","83","","","","","72","","SCT:04 23","30.00","10.00","76","090","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08605/25/20 22:15:01 SPECI TIST 260215Z 09009KT 10SM SCT023 28/23 A3001 RMK AO2 T02830228","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","73","82","0.00","","-0.04","1","74","30.01","CLR:00","30.00","10.00","76","070","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/25/20 22:53:03 METAR TIST 260253Z 07006KT 10SM CLR 28/23 A3001 RMK AO2 SLP164 T02780228 51013","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-25T23:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","82","0.00","","","","72","30.01","CLR:00","30.00","10.00","75","080","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/25/20 23:53:02 METAR TIST 260353Z 08006KT 10SM CLR 28/22 A3001 RMK AO2 SLP163 T02780222 403110272","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
